estado,num_muestra,corte,candidato,LI,LS
COAH,1,50,CAND_0,32.630895,37.88233249999999
COAH,1,50,CAND_1,37.063362500000004,42.99436
COAH,1,50,CAND_2,1.3662085,1.8282147499999999
COAH,1,50,CAND_3,1.42055,1.8648604999999998
COAH,1,50,CAND_4,10.417605,13.101059999999995
COAH,1,50,CAND_5,6.947840999999999,8.925577999999998
COAH,1,50,OTROS,1.6964629999999992,2.199779999999999
COAH,1,50,PART,55.8638525,58.67547999999999
COAH,1,75,CAND_0,34.7319325,37.77135
COAH,1,75,CAND_1,37.0947525,40.071805
COAH,1,75,CAND_2,1.4844585000000001,1.814993749999999
COAH,1,75,CAND_3,1.4694515,1.732842249999999
COAH,1,75,CAND_4,11.25759,12.7806225
COAH,1,75,CAND_5,7.47831125,8.745418749999999
COAH,1,75,OTROS,1.68108875,2.0042359999999997
COAH,1,75,PART,56.3931525,58.58237750000001
COAH,1,90,CAND_0,35.08079,37.053487499999996
COAH,1,90,CAND_1,37.86742,39.757932499999995
COAH,1,90,CAND_2,1.542161999999999,1.8060752499999988
COAH,1,90,CAND_3,1.4811750000000001,1.683627
COAH,1,90,CAND_4,11.4355925,12.418064999999997
COAH,1,90,CAND_5,7.73505525,8.6452645
COAH,1,90,OTROS,1.6994782499999999,1.9095919999999988
COAH,1,90,PART,56.6527025,58.588022500000015
COAH,1,100,CAND_0,35.488170000000004,37.1249675
COAH,1,100,CAND_1,37.721585000000005,39.338184999999996
COAH,1,100,CAND_2,1.5489684999999989,1.790722999999999
COAH,1,100,CAND_3,1.4673015,1.6455129999999998
COAH,1,100,CAND_4,11.481395,12.2953575
COAH,1,100,CAND_5,7.826287,8.740103249999999
COAH,1,100,OTROS,1.721928499999999,1.920340499999999
COAH,1,100,PART,56.773985,58.5877725
COAH,2,50,CAND_0,32.5291,37.646105
COAH,2,50,CAND_1,37.622395,43.04300249999999
COAH,2,50,CAND_2,1.5027155,2.054598749999998
COAH,2,50,CAND_3,1.350852499999999,1.7664589999999991
COAH,2,50,CAND_4,10.896062500000001,13.2995575
COAH,2,50,CAND_5,6.556816,8.44057675
COAH,2,50,OTROS,1.57188425,2.060441749999999
COAH,2,50,PART,55.966345,58.419955
COAH,2,75,CAND_0,34.248285,37.151622499999995
COAH,2,75,CAND_1,38.099697500000005,41.0960375
COAH,2,75,CAND_2,1.5677225,1.903846749999999
COAH,2,75,CAND_3,1.3764344999999991,1.6211002499999998
COAH,2,75,CAND_4,11.1321825,12.504644999999998
COAH,2,75,CAND_5,7.2992595,8.663676999999998
COAH,2,75,OTROS,1.6678894999999998,1.9367507499999999
COAH,2,75,PART,56.758082499999986,58.53646
COAH,2,90,CAND_0,34.599455,36.442862500000004
COAH,2,90,CAND_1,38.3498575,40.16502
COAH,2,90,CAND_2,1.57328175,1.8437604999999988
COAH,2,90,CAND_3,1.4211675,1.610913
COAH,2,90,CAND_4,11.575085,12.468300000000001
COAH,2,90,CAND_5,7.71704525,8.692973749999998
COAH,2,90,OTROS,1.730133749999999,1.9239147499999991
COAH,2,90,PART,56.6652975,58.37097
COAH,2,100,CAND_0,35.2554175,36.78788999999999
COAH,2,100,CAND_1,37.8215025,39.25915
COAH,2,100,CAND_2,1.5613495,1.7999599999999991
COAH,2,100,CAND_3,1.39661975,1.567978249999999
COAH,2,100,CAND_4,11.531885,12.3191225
COAH,2,100,CAND_5,8.1050895,9.06891525
COAH,2,100,OTROS,1.7231847500000002,1.9163400000000002
COAH,2,100,PART,57.04689249999999,58.72716500000001
COAH,3,50,CAND_0,34.925684999999994,40.3780875
COAH,3,50,CAND_1,33.992455,39.5091025
COAH,3,50,CAND_2,1.4780369999999992,1.967572499999999
COAH,3,50,CAND_3,1.251468999999999,1.651629499999999
COAH,3,50,CAND_4,10.76234,13.292012499999997
COAH,3,50,CAND_5,7.74697925,10.027934999999998
COAH,3,50,OTROS,1.4372019999999999,1.881301249999999
COAH,3,50,PART,56.570125000000004,59.180944999999994
COAH,3,75,CAND_0,35.131615,38.164
COAH,3,75,CAND_1,36.1338975,39.1257475
COAH,3,75,CAND_2,1.541904249999999,1.90118775
COAH,3,75,CAND_3,1.3589587499999989,1.6235232499999999
COAH,3,75,CAND_4,11.4680825,12.875792499999998
COAH,3,75,CAND_5,8.028787,9.402934249999996
COAH,3,75,OTROS,1.608095,1.895528749999999
COAH,3,75,PART,56.701460000000004,58.81839
COAH,3,90,CAND_0,35.0768725,36.995194999999995
COAH,3,90,CAND_1,37.3883675,39.26826
COAH,3,90,CAND_2,1.607999,1.90941875
COAH,3,90,CAND_3,1.3916692499999999,1.594338999999999
COAH,3,90,CAND_4,11.7582275,12.748822499999998
COAH,3,90,CAND_5,7.9168027500000004,8.935473499999999
COAH,3,90,OTROS,1.6414365,1.854173999999999
COAH,3,90,PART,56.7711475,58.490809999999996
COAH,3,100,CAND_0,35.0285925,36.62142249999999
COAH,3,100,CAND_1,37.7935525,39.3522225
COAH,3,100,CAND_2,1.62430975,1.8954125
COAH,3,100,CAND_3,1.408021,1.585443499999999
COAH,3,100,CAND_4,11.84234,12.643094999999999
COAH,3,100,CAND_5,7.89868675,8.795532499999998
COAH,3,100,OTROS,1.673732499999999,1.861619999999999
COAH,3,100,PART,56.666229999999985,58.420435000000005
COAH,4,50,CAND_0,34.95500499999999,40.560615
COAH,4,50,CAND_1,33.8670825,39.3094925
COAH,4,50,CAND_2,1.4018512499999989,1.9136082499999991
COAH,4,50,CAND_3,1.29350575,1.72503
COAH,4,50,CAND_4,10.79407,13.3658375
COAH,4,50,CAND_5,7.774491749999999,9.979483
COAH,4,50,OTROS,1.531120749999999,1.9971139999999992
COAH,4,50,PART,56.43232749999999,59.3678775
COAH,4,75,CAND_0,35.5066,38.7617525
COAH,4,75,CAND_1,36.3105825,39.3920275
COAH,4,75,CAND_2,1.487937249999999,1.82229275
COAH,4,75,CAND_3,1.37491125,1.627982499999999
COAH,4,75,CAND_4,11.018469999999999,12.439332499999999
COAH,4,75,CAND_5,7.91483075,9.14066325
COAH,4,75,OTROS,1.5838882499999998,1.877888749999999
COAH,4,75,PART,56.91491,59.073454999999996
COAH,4,90,CAND_0,35.892314999999996,37.8583025
COAH,4,90,CAND_1,37.32947,39.21185249999999
COAH,4,90,CAND_2,1.4958364999999991,1.7504524999999989
COAH,4,90,CAND_3,1.4006355,1.5878964999999998
COAH,4,90,CAND_4,11.205872499999998,12.21012
COAH,4,90,CAND_5,7.83319775,8.766388
COAH,4,90,OTROS,1.6685309999999998,1.881850749999999
COAH,4,90,PART,57.192385,59.0144625
COAH,4,100,CAND_0,35.9872825,37.513505
COAH,4,100,CAND_1,37.334322500000006,38.8548275
COAH,4,100,CAND_2,1.492655249999999,1.731951
COAH,4,100,CAND_3,1.4162737499999989,1.5855937500000001
COAH,4,100,CAND_4,11.37933,12.24622
COAH,4,100,CAND_5,8.01847775,8.876595499999999
COAH,4,100,OTROS,1.702304999999999,1.90392175
COAH,4,100,PART,57.07527999999999,58.93396750000001
COAH,5,50,CAND_0,33.94802249999999,39.489889999999995
COAH,5,50,CAND_1,35.8754375,41.5968875
COAH,5,50,CAND_2,1.407279999999999,1.8506907499999998
COAH,5,50,CAND_3,1.2761607499999998,1.662778749999999
COAH,5,50,CAND_4,9.90165525,12.481717499999997
COAH,5,50,CAND_5,7.587384749999999,9.74843075
COAH,5,50,OTROS,1.587186999999999,2.051997
COAH,5,50,PART,57.76880750000001,60.50938
COAH,5,75,CAND_0,34.815605,37.872699999999995
COAH,5,75,CAND_1,36.991344999999995,40.15928499999999
COAH,5,75,CAND_2,1.4490269999999992,1.7473124999999998
COAH,5,75,CAND_3,1.395340499999999,1.6618807499999988
COAH,5,75,CAND_4,10.8364725,12.264672499999996
COAH,5,75,CAND_5,8.016117249999999,9.327978250000001
COAH,5,75,OTROS,1.7128677499999991,2.029611249999999
COAH,5,75,PART,57.46309249999999,59.62171249999999
COAH,5,90,CAND_0,35.557477500000005,37.569125
COAH,5,90,CAND_1,36.87697250000001,38.774924999999996
COAH,5,90,CAND_2,1.50259825,1.742118749999999
COAH,5,90,CAND_3,1.374628,1.571841499999999
COAH,5,90,CAND_4,11.433457499999998,12.3704175
COAH,5,90,CAND_5,8.363432,9.388515
COAH,5,90,OTROS,1.7340795,1.9444819999999992
COAH,5,90,PART,57.13338999999999,59.1197325
COAH,5,100,CAND_0,35.87382,37.478384999999996
COAH,5,100,CAND_1,36.79204,38.31908000000001
COAH,5,100,CAND_2,1.5090869999999998,1.7257602499999989
COAH,5,100,CAND_3,1.4373185,1.6190745
COAH,5,100,CAND_4,11.5474425,12.3421225
COAH,5,100,CAND_5,8.43391275,9.313727
COAH,5,100,OTROS,1.7268195,1.9190742499999989
COAH,5,100,PART,57.032692499999996,58.95028
COAH,6,50,CAND_0,34.42836,40.16644749999999
COAH,6,50,CAND_1,34.332950000000004,39.867189999999994
COAH,6,50,CAND_2,1.4481685,1.9615199999999988
COAH,6,50,CAND_3,1.224079,1.642997249999999
COAH,6,50,CAND_4,11.2116875,13.854022500000001
COAH,6,50,CAND_5,7.3892685,9.51742975
COAH,6,50,OTROS,1.602591749999999,2.07252825
COAH,6,50,PART,56.795410000000004,59.2852425
COAH,6,75,CAND_0,35.82006749999999,38.98586999999999
COAH,6,75,CAND_1,35.7488425,38.8439325
COAH,6,75,CAND_2,1.432615,1.763545499999999
COAH,6,75,CAND_3,1.356390999999999,1.62193525
COAH,6,75,CAND_4,11.5200025,12.992307499999997
COAH,6,75,CAND_5,7.595040499999999,8.865944749999997
COAH,6,75,OTROS,1.68507275,1.958556999999999
COAH,6,75,PART,56.711437499999995,58.83048999999999
COAH,6,90,CAND_0,35.7324975,37.8088125
COAH,6,90,CAND_1,37.181885,39.1884675
COAH,6,90,CAND_2,1.4435035,1.719075999999999
COAH,6,90,CAND_3,1.36892575,1.574776749999999
COAH,6,90,CAND_4,11.576197500000001,12.588954999999999
COAH,6,90,CAND_5,7.657170249999999,8.621288499999999
COAH,6,90,OTROS,1.7270472499999991,1.93669775
COAH,6,90,PART,56.88884000000001,58.87601250000001
COAH,6,100,CAND_0,35.3600675,36.97432
COAH,6,100,CAND_1,37.96623,39.57624
COAH,6,100,CAND_2,1.4758215,1.719585
COAH,6,100,CAND_3,1.3735052499999991,1.552723249999999
COAH,6,100,CAND_4,11.555024999999999,12.399097499999998
COAH,6,100,CAND_5,7.79426675,8.659394500000001
COAH,6,100,OTROS,1.7542337499999991,1.9403327499999992
COAH,6,100,PART,56.76278,58.57931249999999
COAH,7,50,CAND_0,34.69416,40.35128999999999
COAH,7,50,CAND_1,33.54116249999999,38.834095000000005
COAH,7,50,CAND_2,1.3317050000000001,1.807155499999999
COAH,7,50,CAND_3,1.34103475,1.763724249999999
COAH,7,50,CAND_4,11.587055,14.153974999999999
COAH,7,50,CAND_5,7.655480000000001,9.682512499999998
COAH,7,50,OTROS,1.5648719999999992,2.041641499999999
COAH,7,50,PART,54.51639,57.14066999999999
COAH,7,75,CAND_0,35.2301825,38.3417925
COAH,7,75,CAND_1,35.962805,38.9313675
COAH,7,75,CAND_2,1.4429002499999999,1.7791347499999988
COAH,7,75,CAND_3,1.40331325,1.661143
COAH,7,75,CAND_4,11.873395,13.288029999999997
COAH,7,75,CAND_5,7.589802,8.792243499999998
COAH,7,75,OTROS,1.6933402499999999,2.016900499999999
COAH,7,75,PART,55.38328250000001,57.456462499999994
COAH,7,90,CAND_0,35.36445249999999,37.403925
COAH,7,90,CAND_1,36.9026725,38.921725
COAH,7,90,CAND_2,1.4616272499999998,1.757623249999999
COAH,7,90,CAND_3,1.433306499999999,1.6290147499999992
COAH,7,90,CAND_4,11.796005,12.657632499999998
COAH,7,90,CAND_5,7.977059000000001,8.991835
