"estado","num_muestra","corte","candidato","LI","LS"
"COAH",1,50,"CAND_0",34.2276881980718,37.7068192431781
"COAH",1,50,"CAND_1",37.4270361142317,41.0403886682815
"COAH",1,50,"CAND_2",1.37565081514666,2.00015174236171
"COAH",1,50,"CAND_3",1.39883500747676,1.80014913243485
"COAH",1,50,"CAND_4",10.4439107345383,12.1945485826299
"COAH",1,50,"CAND_5",7.27339168645805,9.19787326840431
"COAH",1,50,"OTROS",1.71975841508468,2.14929537248912
"COAH",1,50,"PART",55.1763046872301,60.6593570710484
"COAH",1,75,"CAND_0",35.3454556798205,37.9375072819184
"COAH",1,75,"CAND_1",36.9220657241795,39.3597839362104
"COAH",1,75,"CAND_2",1.46776057701204,1.92257713032118
"COAH",1,75,"CAND_3",1.42548770212127,1.71409825847509
"COAH",1,75,"CAND_4",11.1380236747767,12.3663716955444
"COAH",1,75,"CAND_5",7.67872373174739,9.07709807184464
"COAH",1,75,"OTROS",1.68490738547118,1.99526217746864
"COAH",1,75,"PART",55.9528899283585,59.9325283602275
"COAH",1,90,"CAND_0",35.0590868643651,37.2240916094447
"COAH",1,90,"CAND_1",37.4314530264886,39.5161393795849
"COAH",1,90,"CAND_2",1.51786414096463,1.90092705638962
"COAH",1,90,"CAND_3",1.44295459576978,1.67869401239168
"COAH",1,90,"CAND_4",11.2161991906942,12.2576584219809
"COAH",1,90,"CAND_5",7.9315667948318,9.22946339791679
"COAH",1,90,"OTROS",1.68291667313581,1.94601627120773
"COAH",1,90,"PART",56.1586038941445,59.6106001151185
"COAH",1,100,"CAND_0",35.1832975101065,37.1998313501567
"COAH",1,100,"CAND_1",37.4506163087785,39.4026198881558
"COAH",1,100,"CAND_2",1.52568643484231,1.88777694316712
"COAH",1,100,"CAND_3",1.42781250310178,1.65858839638626
"COAH",1,100,"CAND_4",11.2138250840657,12.169055019825
"COAH",1,100,"CAND_5",8.02233734591379,9.20096373140981
"COAH",1,100,"OTROS",1.71464608819593,1.961731062924
"COAH",1,100,"PART",56.3325958957617,59.6147242576605
"COAH",2,50,"CAND_0",33.582007223427,36.4965467643841
"COAH",2,50,"CAND_1",38.9813213523709,41.7753663292133
"COAH",2,50,"CAND_2",1.50890660176929,1.96702291704578
"COAH",2,50,"CAND_3",1.39778796417895,1.76964742680375
"COAH",2,50,"CAND_4",11.3615463922838,12.9178568376561
"COAH",2,50,"CAND_5",6.63368563521522,8.08720483039148
"COAH",2,50,"OTROS",1.64209079466786,1.94963621963448
"COAH",2,50,"PART",54.7955179395661,59.831779836054
"COAH",2,75,"CAND_0",34.3026389264265,36.535823874628
"COAH",2,75,"CAND_1",38.7199074522588,40.8034883344123
"COAH",2,75,"CAND_2",1.53712943673761,1.90018757505176
"COAH",2,75,"CAND_3",1.37429321559286,1.62601485267897
"COAH",2,75,"CAND_4",11.4080545514642,12.5228090996677
"COAH",2,75,"CAND_5",7.20086322882256,8.50567030625785
"COAH",2,75,"OTROS",1.66608488615533,1.89106622201574
"COAH",2,75,"PART",55.8378234478936,59.5388240052327
"COAH",2,90,"CAND_0",34.4445196105673,36.4407445790719
"COAH",2,90,"CAND_1",38.3858116169106,40.2372494695189
"COAH",2,90,"CAND_2",1.53894306395091,1.88806696361945
"COAH",2,90,"CAND_3",1.41015438024696,1.64392852283966
