estado,num_muestra,corte,candidato,LI,LS
MEX,17,50,CAND_1,33.38,35.18
MEX,17,50,CAND_2,17.17,18.55
MEX,17,50,CAND_3,0.99,1.19
MEX,17,50,CAND_4,29.72,31.31
MEX,17,50,CAND_5,1.98,2.2
MEX,17,50,OTROS,2.78,3.03
MEX,17,50,PART,52.19,53.64
MEX,18,50,CAND_0,10.38,12.08
MEX,18,50,CAND_1,32.75,34.97
MEX,18,50,CAND_2,17.72,19.23
MEX,18,50,CAND_3,0.98,1.18
MEX,18,50,CAND_4,29.53,31.25
MEX,18,50,CAND_5,2.01,2.22
MEX,18,50,OTROS,2.69,3.01
MEX,18,50,PART,52.69,54.11
MEX,19,50,CAND_0,11.29,12.47
MEX,19,50,CAND_1,33.01,35.01
MEX,19,50,CAND_2,16.76,17.99
MEX,19,50,CAND_3,0.94,1.1
MEX,19,50,CAND_4,29.74,31.32
MEX,19,50,CAND_5,2.04,2.27
MEX,19,50,OTROS,2.87,3.17
MEX,19,50,PART,51.84,53.41
MEX,20,50,CAND_0,10.36,11.36
MEX,20,50,CAND_1,32.68,34.55
MEX,20,50,CAND_2,16.71,17.99
MEX,20,50,CAND_3,1.03,1.22
MEX,20,50,CAND_4,31.06,32.62
MEX,20,50,CAND_5,2.04,2.3
MEX,20,50,OTROS,2.91,3.18
MEX,20,50,PART,51.66,52.99
MEX,21,50,CAND_0,10.55,11.87
MEX,21,50,CAND_1,33.06,34.88
MEX,21,50,CAND_2,17.18,18.69
MEX,21,50,CAND_3,1.01,1.29
MEX,21,50,CAND_4,29.72,31.39
MEX,21,50,CAND_5,2.06,2.28
MEX,21,50,OTROS,2.87,3.17
MEX,21,50,PART,52.91,54.36
MEX,22,50,CAND_0,10.69,11.8
MEX,22,50,CAND_1,32.56,34.25
MEX,22,50,CAND_2,17.37,18.79
MEX,22,50,CAND_3,0.99,1.16
MEX,22,50,CAND_4,30.35,31.84
MEX,22,50,CAND_5,1.99,2.23
MEX,22,50,OTROS,2.84,3.14
MEX,22,50,PART,52.11,53.45
MEX,23,50,CAND_0,11.21,12.36
MEX,23,50,CAND_1,32.58,34.39
MEX,23,50,CAND_2,16.79,18.08
MEX,23,50,CAND_3,1,1.18
MEX,23,50,CAND_4,30.15,31.76
MEX,23,50,CAND_5,2.16,2.38
MEX,23,50,OTROS,2.85,3.11
MEX,23,50,PART,53.2,54.68
MEX,24,50,CAND_0,10.73,11.84
MEX,24,50,CAND_1,32.13,34.29
MEX,24,50,CAND_2,18.09,19.36
MEX,24,50,CAND_3,0.95,1.12
MEX,24,50,CAND_4,29.81,31.45
MEX,24,50,CAND_5,2.05,2.29
MEX,24,50,OTROS,2.8,3.09
MEX,24,50,PART,52.35,53.74
MEX,25,50,CAND_0,11.31,12.52
MEX,25,50,CAND_1,33.05,34.98
MEX,25,50,CAND_2,17.26,18.65
MEX,25,50,CAND_3,0.92,1.06
MEX,25,50,CAND_4,29.02,30.75
MEX,25,50,CAND_5,2.03,2.24
MEX,25,50,OTROS,2.95,3.25
MEX,25,50,PART,52.93,54.38
MEX,26,50,CAND_0,11.07,12.26
MEX,26,50,CAND_1,32.76,34.62
MEX,26,50,CAND_2,17.06,18.58
MEX,26,50,CAND_3,1.07,1.33
MEX,26,50,CAND_4,29.59,31.19
MEX,26,50,CAND_5,2.14,2.36
MEX,26,50,OTROS,2.82,3.15
MEX,26,50,PART,52.69,54.09
MEX,27,50,CAND_0,10.76,11.96
MEX,27,50,CAND_1,32.74,34.55
MEX,27,50,CAND_2,17.78,19.32
MEX,27,50,CAND_3,1.05,1.25
MEX,27,50,CAND_4,29.18,30.83
MEX,27,50,CAND_5,2.14,2.37
MEX,27,50,OTROS,2.88,3.2
MEX,27,50,PART,52.48,54.01
MEX,28,50,CAND_0,10.61,11.76
MEX,28,50,CAND_1,33.53,35.49
MEX,28,50,CAND_2,16.79,18.08
MEX,28,50,CAND_3,0.97,1.17
MEX,28,50,CAND_4,29.72,31.3
MEX,28,50,CAND_5,2.16,2.37
MEX,28,50,OTROS,2.87,3.17
MEX,28,50,PART,52.85,54.18
MEX,29,50,CAND_0,10.77,11.82
MEX,29,50,CAND_1,32.01,33.68
MEX,29,50,CAND_2,17.86,19.2
MEX,29,50,CAND_3,0.95,1.1
MEX,29,50,CAND_4,30.45,32.06
MEX,29,50,CAND_5,2.07,2.33
MEX,29,50,OTROS,2.71,2.98
MEX,29,50,PART,51.79,53.19
MEX,30,50,CAND_0,10.32,11.26
MEX,30,50,CAND_1,33.01,34.69
MEX,30,50,CAND_2,17.61,19.05
MEX,30,50,CAND_3,0.9,1.08
MEX,30,50,CAND_4,30.26,31.66
MEX,30,50,CAND_5,1.99,2.22
MEX,30,50,OTROS,2.84,3.1
MEX,30,50,PART,52.72,54.17
MEX,31,50,CAND_0,11.07,12.23
MEX,31,50,CAND_1,32.63,34.3
MEX,31,50,CAND_2,17.05,18.29
MEX,31,50,CAND_3,0.98,1.17
MEX,31,50,CAND_4,30.26,31.78
MEX,31,50,CAND_5,2.09,2.32
MEX,31,50,OTROS,2.79,3.05
MEX,31,50,PART,52.35,53.82
MEX,32,50,CAND_0,11.36,12.59
MEX,32,50,CAND_1,31.97,34.01
MEX,32,50,CAND_2,17.95,19.44
MEX,32,50,CAND_3,1.07,1.35
MEX,32,50,CAND_4,29.07,30.82
MEX,32,50,CAND_5,2.01,2.24
MEX,32,50,OTROS,2.92,3.22
MEX,32,50,PART,53.05,54.55
MEX,33,50,CAND_0,10.71,11.92
MEX,33,50,CAND_1,32.05,33.73
MEX,33,50,CAND_2,17.57,18.92
MEX,33,50,CAND_3,0.93,1.09
MEX,33,50,CAND_4,30.64,32.24
MEX,33,50,CAND_5,2.01,2.23
MEX,33,50,OTROS,2.84,3.14
MEX,33,50,PART,52.66,54.26
MEX,34,50,CAND_0,10.67,11.79
MEX,34,50,CAND_1,33.06,34.82
MEX,34,50,CAND_2,17.16,18.48
MEX,34,50,CAND_3,1.02,1.27
MEX,34,50,CAND_4,29.91,31.56
MEX,34,50,CAND_5,2,2.22
MEX,34,50,OTROS,2.86,3.19
MEX,34,50,PART,52.82,54.25
MEX,35,50,CAND_0,10.93,12.11
MEX,35,50,CAND_1,33.62,35.42
MEX,35,50,CAND_2,17.1,18.47
MEX,35,50,CAND_3,0.95,1.36
MEX,35,50,CAND_4,29.07,30.58
MEX,35,50,CAND_5,2.04,2.27
MEX,35,50,OTROS,2.89,3.18
MEX,35,50,PART,52.89,54.36
MEX,36,50,CAND_0,10.33,11.41
MEX,36,50,CAND_1,32.46,34.49
MEX,36,50,CAND_2,17.03,18.4
MEX,36,50,CAND_3,0.96,1.16
MEX,36,50,CAND_4,30.97,32.71
MEX,36,50,CAND_5,2.05,2.28
MEX,36,50,OTROS,2.72,3.02
MEX,36,50,PART,52.85,54.27
MEX,37,50,CAND_0,11.03,12.22
MEX,37,50,CAND_1,32.34,34.18
MEX,37,50,CAND_2,17.01,18.47
MEX,37,50,CAND_3,1.02,1.23
MEX,37,50,CAND_4,30.31,31.94
MEX,37,50,CAND_5,2.04,2.26
MEX,37,50,OTROS,2.84,3.12
MEX,37,50,PART,52.01,53.74
MEX,38,50,CAND_0,11.03,12.21
MEX,38,50,CAND_1,33.5,35.56
MEX,38,50,CAND_2,16.14,17.47
MEX,38,50,CAND_3,0.96,1.15
MEX,38,50,CAND_4,29.97,31.71
MEX,38,50,CAND_5,1.96,2.18
MEX,38,50,OTROS,2.92,3.24
MEX,38,50,PART,52.75,54.33
MEX,39,50,CAND_0,10.56,11.89
MEX,39,50,CAND_1,31.2,33.07
MEX,39,50,CAND_2,18.33,19.94
MEX,39,50,CAND_3,1.01,1.21
MEX,39,50,CAND_4,30.32,32
MEX,39,50,CAND_5,2.16,2.4
MEX,39,50,OTROS,2.81,3.1
MEX,39,50,PART,52.02,53.52
MEX,40,50,CAND_0,10.48,11.62
MEX,40,50,CAND_1,33.01,34.98
MEX,40,50,CAND_2,17.03,18.3
MEX,40,50,CAND_3,1.05,1.24
MEX,40,50,CAND_4,30.02,31.7
MEX,40,50,CAND_5,2.07,2.33
MEX,40,50,OTROS,2.95,3.21
MEX,40,50,PART,52.33,53.69
MEX,41,50,CAND_0,10.67,11.97
MEX,41,50,CAND_1,32.25,34.38
MEX,41,50,CAND_2,17.21,19.02
MEX,41,50,CAND_3,0.98,1.15
MEX,41,50,CAND_4,30.1,31.89
MEX,41,50,CAND_5,2.06,2.32
MEX,41,50,OTROS,2.85,3.16
MEX,41,50,PART,52.77,54.25
MEX,42,50,CAND_0,11.2,12.61
MEX,42,50,CAND_1,32.58,34.65
MEX,42,50,CAND_2,17.14,18.58
MEX,42,50,CAND_3,0.93,1.19
MEX,42,50,CAND_4,29.57,31.42
MEX,42,50,CAND_5,2.03,2.26
MEX,42,50,OTROS,2.76,3.08
MEX,42,50,PART,52.34,53.75
MEX,43,50,CAND_0,10.91,11.97
MEX,43,50,CAND_1,32.9,34.55
MEX,43,50,CAND_2,16.35,17.36
MEX,43,50,CAND_3,0.98,1.19
MEX,43,50,CAND_4,31.01,32.51
MEX,43,50,CAND_5,2.05,2.27
MEX,43,50,OTROS,2.84,3.12
MEX,43,50,PART,52.49,53.88
MEX,44,50,CAND_0,10.87,11.87
MEX,44,50,CAND_1,32.98,34.8
MEX,44,50,CAND_2,16.88,18.32
MEX,44,50,CAND_3,0.92,1.08
MEX,44,50,CAND_4,30.38,31.91
MEX,44,50,CAND_5,2.07,2.3
MEX,44,50,OTROS,2.69,2.95
MEX,44,50,PART,52.72,54.12
MEX,45,50,CAND_0,10.25,11.45
MEX,45,50,CAND_1,32.24,34.25
MEX,45,50,CAND_2,17.64,19.17
MEX,45,50,CAND_3,1.05,1.23
MEX,45,50,CAND_4,30.08,31.72
MEX,45,50,CAND_5,2.13,2.38
MEX,45,50,OTROS,3.04,3.37
MEX,45,50,PART,51.93,53.36
MEX,46,50,CAND_0,10.92,11.98
MEX,46,50,CAND_1,33.31,35.07
MEX,46,50,CAND_2,16.96,18.27
MEX,46,50,CAND_3,0.96,1.12
MEX,46,50,CAND_4,29.75,31.54
MEX,46,50,CAND_5,1.99,2.2
MEX,46,50,OTROS,2.83,3.11
MEX,46,50,PART,53.08,54.38
MEX,47,50,CAND_0,10.74,11.95
MEX,47,50,CAND_1,32.24,34.38
MEX,47,50,CAND_2,17.95,19.41
MEX,47,50,CAND_3,0.97,1.15
MEX,47,50,CAND_4,29.42,31.32
MEX,47,50,CAND_5,2.04,2.28
MEX,47,50,OTROS,2.93,3.22
MEX,47,50,PART,52.59,54.06
MEX,48,50,CAND_0,10.34,11.6
MEX,48,50,CAND_1,32.83,34.73
MEX,48,50,CAND_2,17.65,19.74
MEX,48,50,CAND_3,0.94,1.12
MEX,48,50,CAND_4,29.58,31.22
MEX,48,50,CAND_5,2.06,2.28
MEX,48,50,OTROS,2.8,3.11
MEX,48,50,PART,52.77,54.14
MEX,49,50,CAND_0,11.59,12.96
MEX,49,50,CAND_1,32.35,34.46
MEX,49,50,CAND_2,17.07,18.51
MEX,49,50,CAND_3,0.93,1.17
MEX,49,50,CAND_4,29.26,31.19
MEX,49,50,CAND_5,2.08,2.33
MEX,49,50,OTROS,2.9,3.22
MEX,49,50,PART,52.8,54.23
MEX,50,50,CAND_0,10.72,11.92
MEX,50,50,CAND_1,33.26,35.33
MEX,50,50,CAND_2,16.44,18.03
MEX,50,50,CAND_3,0.91,1.71
MEX,50,50,CAND_4,29.9,31.62
MEX,50,50,CAND_5,2.07,2.3
MEX,50,50,OTROS,2.75,3.03
MEX,50,50,PART,52.04,53.46
MEX,51,50,CAND_0,11.19,12.31
MEX,51,50,CAND_1,32.41,34.41
MEX,51,50,CAND_2,17.37,18.58
MEX,51,50,CAND_3,0.95,1.27
MEX,51,50,CAND_4,29.7,31.59
MEX,51,50,CAND_5,2.05,2.28
MEX,51,50,OTROS,2.78,3.11
MEX,51,50,PART,52.76,54.11
MEX,52,50,CAND_0,10.68,11.78
MEX,52,50,CAND_1,32.76,34.48
MEX,52,50,CAND_2,16.77,18.35
MEX,52,50,CAND_3,1.01,1.47
MEX,52,50,CAND_4,30.07,31.77
MEX,52,50,CAND_5,2.01,2.21
MEX,52,50,OTROS,3.16,3.49
MEX,52,50,PART,52.75,54.16
MEX,53,50,CAND_0,11,12.55
MEX,53,50,CAND_1,31.95,33.73
MEX,53,50,CAND_2,17.2,18.47
MEX,53,50,CAND_3,1.05,1.3
MEX,53,50,CAND_4,30.36,31.93
MEX,53,50,CAND_5,2.12,2.37
MEX,53,50,OTROS,2.83,3.14
MEX,53,50,PART,52.63,54.27
MEX,54,50,CAND_0,10.43,11.65
MEX,54,50,CAND_1,31.93,33.78
MEX,54,50,CAND_2,17.4,18.65
MEX,54,50,CAND_3,1.04,1.24
MEX,54,50,CAND_4,31.22,32.79
MEX,54,50,CAND_5,2.01,2.25
MEX,54,50,OTROS,2.66,2.95
MEX,54,50,PART,52.82,54.33
MEX,55,50,CAND_0,10.97,12.14
MEX,55,50,CAND_1,33.19,34.9
MEX,55,50,CAND_2,16.16,17.47
MEX,55,50,CAND_3,1.03,1.3
MEX,55,50,CAND_4,30.45,31.91
MEX,55,50,CAND_5,2.08,2.33
MEX,55,50,OTROS,2.86,3.21
MEX,55,50,PART,52.98,54.42
MEX,56,50,CAND_0,10.53,11.7
MEX,56,50,CAND_1,33.76,35.74
MEX,56,50,CAND_2,16.74,18.05
MEX,56,50,CAND_3,0.99,1.17
MEX,56,50,CAND_4,29.69,31.39
MEX,56,50,CAND_5,1.94,2.17
MEX,56,50,OTROS,2.91,3.21
MEX,56,50,PART,53,54.5
MEX,57,50,CAND_0,11.27,12.37
MEX,57,50,CAND_1,32.08,33.77
MEX,57,50,CAND_2,17.23,18.4
MEX,57,50,CAND_3,0.97,1.16
MEX,57,50,CAND_4,30.57,32
MEX,57,50,CAND_5,1.97,2.19
MEX,57,50,OTROS,2.87,3.16
MEX,57,50,PART,52.6,53.92
MEX,58,50,CAND_0,10.46,11.54
MEX,58,50,CAND_1,31.77,34.2
MEX,58,50,CAND_2,16.74,18.11
MEX,58,50,CAND_3,1.01,1.19
MEX,58,50,CAND_4,31.29,33.16
MEX,58,50,CAND_5,2.14,2.38
MEX,58,50,OTROS,2.84,3.18
MEX,58,50,PART,52.18,53.6
MEX,59,50,CAND_0,10.72,11.79
MEX,59,50,CAND_1,32.78,34.5
MEX,59,50,CAND_2,16.89,18.14
MEX,59,50,CAND_3,0.97,1.13
MEX,59,50,CAND_4,30.78,32.33
MEX,59,50,CAND_5,1.99,2.21
MEX,59,50,OTROS,2.75,3.02
MEX,59,50,PART,52.68,54.1
MEX,60,50,CAND_0,10.67,11.88
MEX,60,50,CAND_1,32.92,34.77
MEX,60,50,CAND_2,16.88,18.42
MEX,60,50,CAND_3,1.01,1.63
MEX,60,50,CAND_4,30.07,31.53
MEX,60,50,CAND_5,2.03,2.26
MEX,60,50,OTROS,2.83,3.1
MEX,60,50,PART,52.4,54
MEX,61,50,CAND_0,11.22,12.64
MEX,61,50,CAND_1,31.89,33.61
MEX,61,50,CAND_2,17.72,19.13
MEX,61,50,CAND_3,1.02,1.22
MEX,61,50,CAND_4,29.81,31.44
MEX,61,50,CAND_5,2.08,2.3
MEX,61,50,OTROS,2.83,3.1
MEX,61,50,PART,52.3,53.77
MEX,62,50,CAND_0,10.85,11.88
MEX,62,50,CAND_1,32.32,34.38
MEX,62,50,CAND_2,17.02,18.37
MEX,62,50,CAND_3,0.92,1.19
MEX,62,50,CAND_4,30.55,32.32
MEX,62,50,CAND_5,2.01,2.25
MEX,62,50,OTROS,2.83,3.11
MEX,62,50,PART,52.16,53.44
MEX,63,50,CAND_0,10.79,12.13
MEX,63,50,CAND_1,33.66,36.13
MEX,63,50,CAND_2,16.62,18.13
MEX,63,50,CAND_3,1.08,1.58
MEX,63,50,CAND_4,28.72,30.6
MEX,63,50,CAND_5,1.98,2.24
MEX,63,50,OTROS,3.01,3.31
MEX,63,50,PART,52.38,53.91
MEX,64,50,CAND_0,10.4,11.52
MEX,64,50,CAND_1,32.79,35.01
MEX,64,50,CAND_2,17.55,19
MEX,64,50,CAND_3,1,1.18
MEX,64,50,CAND_4,29.53,31.63
MEX,64,50,CAND_5,2.02,2.28
MEX,64,50,OTROS,2.91,3.17
MEX,64,50,PART,52.45,53.96
MEX,65,50,CAND_0,11.12,12.49
MEX,65,50,CAND_1,32.52,34.74
MEX,65,50,CAND_2,17.07,18.43
MEX,65,50,CAND_3,0.93,1.44
MEX,65,50,CAND_4,29.49,31.43
MEX,65,50,CAND_5,2.08,2.32
MEX,65,50,OTROS,2.81,3.14
MEX,65,50,PART,52.72,54.27
MEX,66,50,CAND_0,11.5,13.01
MEX,66,50,CAND_1,31.83,33.65
MEX,66,50,CAND_2,17.32,18.6
MEX,66,50,CAND_3,0.96,1.19
MEX,66,50,CAND_4,30.04,31.78
MEX,66,50,CAND_5,2.07,2.41
MEX,66,50,OTROS,2.67,2.96
MEX,66,50,PART,53,54.53
MEX,67,50,CAND_0,10.85,12.11
MEX,67,50,CAND_1,33.3,35.31
MEX,67,50,CAND_2,17.34,18.72
MEX,67,50,CAND_3,0.93,1.08
MEX,67,50,CAND_4,29.27,30.81
MEX,67,50,CAND_5,2.04,2.29
MEX,67,50,OTROS,2.81,3.13
MEX,67,50,PART,52.82,54.23
MEX,68,50,CAND_0,10.78,11.91
MEX,68,50,CAND_1,31.77,33.68
MEX,68,50,CAND_2,17.22,18.63
MEX,68,50,CAND_3,1.02,1.2
MEX,68,50,CAND_4,30.91,32.52
MEX,68,50,CAND_5,2.03,2.26
MEX,68,50,OTROS,2.89,3.19
MEX,68,50,PART,52,53.6
MEX,69,50,CAND_0,10.45,11.56
MEX,69,50,CAND_1,32.62,34.47
MEX,69,50,CAND_2,18.3,19.72
MEX,69,50,CAND_3,0.95,1.12
MEX,69,50,CAND_4,29.46,31.09
MEX,69,50,CAND_5,1.99,2.24
MEX,69,50,OTROS,2.89,3.17
MEX,69,50,PART,53.3,54.76
MEX,70,50,CAND_0,10.58,11.69
MEX,70,50,CAND_1,33.45,35.36
MEX,70,50,CAND_2,16.91,18.34
MEX,70,50,CAND_3,1.02,1.18
MEX,70,50,CAND_4,29.87,31.38
MEX,70,50,CAND_5,1.95,2.19
MEX,70,50,OTROS,2.89,3.2
MEX,70,50,PART,52.42,53.84
MEX,71,50,CAND_0,10.61,11.73
MEX,71,50,CAND_1,32.47,34.2
MEX,71,50,CAND_2,17.11,18.46
MEX,71,50,CAND_3,0.99,1.29
MEX,71,50,CAND_4,30.63,32.12
MEX,71,50,CAND_5,2.08,2.3
MEX,71,50,OTROS,2.87,3.15
MEX,71,50,PART,52.48,53.82
MEX,72,50,CAND_0,10.87,12.04
MEX,72,50,CAND_1,32.17,34.14
MEX,72,50,CAND_2,17.5,18.84
MEX,72,50,CAND_3,0.99,1.17
MEX,72,50,CAND_4,30.14,31.93
MEX,72,50,CAND_5,2.06,2.3
MEX,72,50,OTROS,2.78,3.07
MEX,72,50,PART,52.75,54.16
MEX,73,50,CAND_0,10.3,11.31
MEX,73,50,CAND_1,34.03,35.74
MEX,73,50,CAND_2,16.19,17.69
MEX,73,50,CAND_3,1.02,1.32
MEX,73,50,CAND_4,30.28,31.96
MEX,73,50,CAND_5,2,2.22
MEX,73,50,OTROS,2.83,3.13
MEX,73,50,PART,52.79,54.6
MEX,74,50,CAND_0,10.66,11.85
MEX,74,50,CAND_1,31.56,33.13
MEX,74,50,CAND_2,17.8,19.14
MEX,74,50,CAND_3,0.96,1.13
MEX,74,50,CAND_4,30.9,32.45
MEX,74,50,CAND_5,2.09,2.32
MEX,74,50,OTROS,2.87,3.14
MEX,74,50,PART,52.18,53.56
MEX,75,50,CAND_0,10.84,11.99
MEX,75,50,CAND_1,32.46,34.46
MEX,75,50,CAND_2,17.27,18.5
MEX,75,50,CAND_3,1.05,1.22
MEX,75,50,CAND_4,30.09,31.81
MEX,75,50,CAND_5,2.03,2.26
MEX,75,50,OTROS,2.85,3.16
MEX,75,50,PART,51.9,53.39
MEX,76,50,CAND_0,10.41,11.57
